frame,time_s,ball_x,ball_y,ball_w,ball_h,cross_x,cross_y
2435,40.583,1179.0,297.0,9.0,9.0,960,540
2436,40.6,1180.0,297.0,9.0,9.0,960,540
2437,40.617,1180.0,297.0,9.0,9.0,960,540
2438,40.633,1180.0,297.0,9.0,9.0,960,540
2439,40.65,1180.0,298.0,9.0,9.0,960,540
2440,40.667,1181.0,298.0,9.0,9.0,960,540
2441,40.683,1180.0,297.0,9.0,9.0,960,540
2442,40.7,1181.0,298.0,9.0,9.0,960,540
2443,40.717,1180.0,298.0,9.0,9.0,960,540
2444,40.733,1180.0,301.0,9.0,9.0,960,540
2445,40.75,1177.0,306.0,9.0,9.0,960,540
2446,40.767,1173.0,314.0,9.0,9.0,960,540
2447,40.783,1167.0,326.0,9.0,9.0,960,540
2448,40.8,1160.0,335.0,9.0,9.0,960,540
2449,40.817,1154.0,345.0,9.0,9.0,960,540
2450,40.833,1146.0,355.0,9.0,9.0,960,540
2451,40.85,1142.0,361.0,9.0,9.0,960,540
2452,40.867,1137.0,368.0,9.0,9.0,960,540
2453,40.883,1133.0,373.0,9.0,9.0,960,540
2454,40.9,1129.0,377.0,9.0,9.0,960,540
2455,40.917,1126.0,379.0,9.0,9.0,960,540
2456,40.933,1123.0,380.0,9.0,9.0,960,540
2457,40.95,1119.0,382.0,9.0,9.0,960,540
2458,40.967,1116.0,384.0,9.0,9.0,960,540
2459,40.983,1114.0,387.0,9.0,9.0,960,540
2460,41.0,1111.0,389.0,9.0,9.0,960,540
2461,41.017,1109.0,390.0,9.0,9.0,960,540
2462,41.033,1107.0,391.0,9.0,9.0,960,540
2463,41.05,1105.0,393.0,9.0,9.0,960,540
2464,41.067,1105.0,394.0,9.0,9.0,960,540
2465,41.083,1104.0,394.0,9.0,9.0,960,540
2466,41.1,1105.0,394.0,9.0,9.0,960,540
2467,41.117,1104.0,395.0,9.0,9.0,960,540
2468,41.133,1105.0,394.0,9.0,9.0,960,540
2469,41.15,1104.0,395.0,9.0,9.0,960,540
2470,41.167,1103.0,395.0,9.0,9.0,960,540
2471,41.183,1099.0,397.0,9.0,9.0,960,540
2472,41.2,1090.0,400.0,9.0,9.0,960,540
2473,41.217,1077.0,405.0,9.0,9.0,960,540
2474,41.233,1062.0,407.0,9.0,9.0,960,540
2475,41.25,,,,,960,540
2476,41.267,,,,,960,540
2477,41.283,,,,,960,540
2478,41.3,,,,,960,540
2479,41.317,,,,,960,540
2480,41.333,,,,,960,540
2481,41.35,,,,,960,540
2482,41.367,,,,,960,540
2483,41.383,,,,,960,540
2484,41.4,,,,,960,540
2485,41.417,,,,,960,540
2486,41.433,,,,,960,540
2487,41.45,,,,,960,540
2488,41.467,,,,,960,540
2489,41.483,,,,,960,540
2490,41.5,,,,,960,540
2491,41.517,,,,,960,540
2492,41.533,,,,,960,540
2493,41.55,,,,,960,540
2494,41.567,,,,,960,540
2495,41.583,,,,,960,540
2496,41.6,,,,,960,540
2497,41.617,,,,,960,540
2498,41.633,,,,,960,540
2499,41.65,,,,,960,540
2500,41.667,,,,,960,540
2501,41.683,,,,,960,540
2502,41.7,,,,,960,540
2503,41.717,,,,,960,540
2504,41.733,,,,,960,540
2505,41.75,,,,,960,540
2506,41.767,,,,,960,540
2507,41.783,,,,,960,540
2508,41.8,,,,,960,540
2509,41.817,,,,,960,540
2510,41.833,,,,,960,540
2511,41.85,,,,,960,540
2512,41.867,,,,,960,540
2513,41.883,,,,,960,540
2514,41.9,,,,,960,540
2515,41.917,,,,,960,540
2516,41.933,,,,,960,540
2517,41.95,,,,,960,540
2518,41.967,,,,,960,540
2519,41.983,,,,,960,540
2520,42.0,,,,,960,540
2521,42.017,,,,,960,540
2522,42.033,,,,,960,540
2523,42.05,,,,,960,540
2524,42.067,,,,,960,540
2525,42.083,,,,,960,540
2526,42.1,,,,,960,540
2527,42.117,,,,,960,540
2528,42.133,,,,,960,540
2529,42.15,,,,,960,540
2530,42.167,,,,,960,540
2531,42.183,,,,,960,540
2532,42.2,,,,,960,540
2533,42.217,,,,,960,540
2534,42.233,,,,,960,540
2535,42.25,,,,,960,540
2536,42.267,,,,,960,540
2537,42.283,,,,,960,540
2538,42.3,,,,,960,540
2539,42.317,,,,,960,540
2540,42.333,,,,,960,540
2541,42.35,940.0,799.0,10.0,9.0,960,540
2542,42.367,940.0,798.0,10.0,9.0,960,540
2543,42.383,940.0,801.0,10.0,9.0,960,540
2544,42.4,941.0,809.0,10.0,9.0,960,540
2545,42.417,943.0,821.0,10.0,9.0,960,540
2546,42.433,946.0,834.0,10.0,9.0,960,540
2547,42.45,,,,,960,540
2548,42.467,949.0,866.0,10.0,9.0,960,540
2549,42.483,950.0,877.0,10.0,9.0,960,540
2550,42.5,951.0,890.0,10.0,9.0,960,540
2551,42.517,951.0,900.0,10.0,9.0,960,540
2552,42.533,950.0,905.0,10.0,9.0,960,540
2553,42.55,950.0,910.0,10.0,9.0,960,540
2554,42.567,950.0,912.0,10.0,9.0,960,540
2555,42.583,949.0,913.0,10.0,9.0,960,540
2556,42.6,949.0,914.0,10.0,9.0,960,540
2557,42.617,948.0,913.0,10.0,9.0,960,540
2558,42.633,947.0,915.0,10.0,9.0,960,540
2559,42.65,944.0,917.0,10.0,9.0,960,540
2560,42.667,942.0,918.0,10.0,9.0,960,540
2561,42.683,939.0,920.0,10.0,9.0,960,540
2562,42.7,937.0,924.0,10.0,9.0,960,540
2563,42.717,935.0,925.0,10.0,9.0,960,540
2564,42.733,934.0,928.0,10.0,9.0,960,540
2565,42.75,934.0,927.0,10.0,9.0,960,540
2566,42.767,934.0,928.0,10.0,9.0,960,540
2567,42.783,934.0,927.0,10.0,9.0,960,540
2568,42.8,936.0,927.0,10.0,9.0,960,540
2569,42.817,940.0,926.0,10.0,9.0,960,540
2570,42.833,948.0,926.0,10.0,9.0,960,540
2571,42.85,959.0,924.0,10.0,9.0,960,540
2572,42.867,971.0,924.0,10.0,9.0,960,540
2573,42.883,982.0,923.0,10.0,9.0,960,540
2574,42.9,996.0,920.0,10.0,9.0,960,540
2575,42.917,1004.0,919.0,10.0,9.0,960,540
2576,42.933,1009.0,918.0,10.0,9.0,960,540
2577,42.95,1011.0,918.0,10.0,9.0,960,540
2578,42.967,1013.0,919.0,10.0,9.0,960,540
2579,42.983,1014.0,919.0,10.0,9.0,960,540
2580,43.0,1014.0,918.0,10.0,9.0,960,540
2581,43.017,1016.0,918.0,10.0,9.0,960,540
2582,43.033,1018.0,918.0,10.0,9.0,960,540
2583,43.05,1021.0,918.0,10.0,9.0,960,540
2584,43.067,1024.0,917.0,10.0,9.0,960,540
2585,43.083,1026.0,916.0,10.0,9.0,960,540
2586,43.1,1030.0,916.0,10.0,9.0,960,540
2587,43.117,1034.0,915.0,10.0,9.0,960,540
2588,43.133,1037.0,915.0,10.0,9.0,960,540
2589,43.15,1037.0,915.0,10.0,9.0,960,540
2590,43.167,1038.0,914.0,10.0,9.0,960,540
2591,43.183,1038.0,914.0,10.0,9.0,960,540
2592,43.2,1037.0,913.0,10.0,9.0,960,540
2593,43.217,1034.0,912.0,10.0,9.0,960,540
2594,43.233,1023.0,911.0,10.0,9.0,960,540
2595,43.25,1008.0,910.0,10.0,9.0,960,540
2596,43.267,,,,,960,540
2597,43.283,807.0,689.0,9.0,9.0,960,540
2598,43.3,,,,,960,540
2599,43.317,899.0,916.0,10.0,10.0,960,540
2600,43.333,881.0,917.0,10.0,10.0,960,540
2601,43.35,868.0,918.0,10.0,10.0,960,540
2602,43.367,858.0,918.0,10.0,10.0,960,540
2603,43.383,855.0,918.0,10.0,10.0,960,540
2604,43.4,854.0,918.0,10.0,10.0,960,540
2605,43.417,854.0,918.0,10.0,10.0,960,540
2606,43.433,854.0,918.0,10.0,10.0,960,540
2607,43.45,854.0,918.0,10.0,10.0,960,540
2608,43.467,854.0,918.0,10.0,10.0,960,540
2609,43.483,854.0,918.0,10.0,10.0,960,540
2610,43.5,854.0,918.0,10.0,10.0,960,540
2611,43.517,854.0,918.0,10.0,10.0,960,540
2612,43.533,854.0,918.0,10.0,10.0,960,540
2613,43.55,853.0,918.0,10.0,10.0,960,540
2614,43.567,852.0,916.0,10.0,10.0,960,540
2615,43.583,851.0,916.0,10.0,10.0,960,540
2616,43.6,851.0,914.0,10.0,10.0,960,540
2617,43.617,857.0,909.0,10.0,10.0,960,540
2618,43.633,865.0,905.0,10.0,10.0,960,540
2619,43.65,,,,,960,540
2620,43.667,777.0,656.0,10.0,8.0,960,540
2621,43.683,,,,,960,540
2622,43.7,,,,,960,540
2623,43.717,,,,,960,540
2624,43.733,890.0,594.0,10.0,9.0,960,540
2625,43.75,,,,,960,540
2626,43.767,,,,,960,540
2627,43.783,,,,,960,540
2628,43.8,,,,,960,540
2629,43.817,,,,,960,540
2630,43.833,,,,,960,540
2631,43.85,,,,,960,540
2632,43.867,,,,,960,540
2633,43.883,,,,,960,540
2634,43.9,,,,,960,540
2635,43.917,,,,,960,540
2636,43.933,,,,,960,540
2637,43.95,,,,,960,540
2638,43.967,,,,,960,540
2639,43.983,,,,,960,540
2640,44.0,,,,,960,540
2641,44.017,1111.0,742.0,10.0,9.0,960,540
2642,44.033,1111.0,743.0,10.0,9.0,960,540
2643,44.05,1112.0,747.0,10.0,9.0,960,540
2644,44.067,1115.0,753.0,10.0,9.0,960,540
2645,44.083,1124.0,767.0,10.0,9.0,960,540
2646,44.1,1131.0,779.0,10.0,9.0,960,540
2647,44.117,1139.0,789.0,10.0,9.0,960,540
2648,44.133,1146.0,798.0,10.0,9.0,960,540
2649,44.15,1151.0,806.0,10.0,9.0,960,540
2650,44.167,1155.0,815.0,10.0,9.0,960,540
2651,44.183,1158.0,820.0,10.0,9.0,960,540
2652,44.2,1161.0,824.0,10.0,9.0,960,540
2653,44.217,1163.0,827.0,10.0,9.0,960,540
2654,44.233,1163.0,828.0,10.0,9.0,960,540
2655,44.25,1164.0,830.0,10.0,9.0,960,540
2656,44.267,1164.0,832.0,10.0,9.0,960,540
2657,44.283,1165.0,834.0,10.0,9.0,960,540
2658,44.3,1165.0,834.0,10.0,9.0,960,540
2659,44.317,1166.0,836.0,10.0,9.0,960,540
2660,44.333,1168.0,837.0,10.0,9.0,960,540
2661,44.35,1170.0,837.0,10.0,9.0,960,540
2662,44.367,1173.0,837.0,10.0,9.0,960,540
2663,44.383,1180.0,836.0,10.0,9.0,960,540
2664,44.4,1190.0,833.0,10.0,9.0,960,540
2665,44.417,1206.0,828.0,10.0,9.0,960,540
2666,44.433,,,,,960,540
2667,44.45,715.0,626.0,10.0,9.0,960,540
2668,44.467,,,,,960,540
2669,44.483,,,,,960,540
2670,44.5,1392.0,747.0,12.0,10.0,960,540
2671,44.517,,,,,960,540
2672,44.533,1467.0,722.0,14.0,12.0,960,540
2673,44.55,1491.0,715.0,14.0,12.0,960,540
2674,44.567,1514.0,709.0,14.0,12.0,960,540
2675,44.583,1526.0,707.0,14.0,12.0,960,540
2676,44.6,1534.0,707.0,14.0,12.0,960,540
2677,44.617,1541.0,707.0,14.0,12.0,960,540
2678,44.633,1544.0,707.0,14.0,12.0,960,540
2679,44.65,1545.0,707.0,14.0,12.0,960,540
2680,44.667,1546.0,708.0,14.0,12.0,960,540
2681,44.683,1546.0,708.0,14.0,12.0,960,540
2682,44.7,1548.0,710.0,14.0,12.0,960,540
2683,44.717,1551.0,713.0,14.0,12.0,960,540
2684,44.733,1555.0,715.0,14.0,12.0,960,540
2685,44.75,1560.0,717.0,14.0,12.0,960,540
2686,44.767,1565.0,719.0,14.0,12.0,960,540
2687,44.783,1571.0,720.0,14.0,12.0,960,540
2688,44.8,1572.0,721.0,14.0,12.0,960,540
2689,44.817,1573.0,721.0,14.0,12.0,960,540
2690,44.833,1574.0,721.0,14.0,12.0,960,540
2691,44.85,1573.0,720.0,14.0,12.0,960,540
2692,44.867,1573.0,721.0,14.0,12.0,960,540
2693,44.883,1574.0,721.0,14.0,12.0,960,540
2694,44.9,1571.0,720.0,14.0,12.0,960,540
2695,44.917,1562.0,718.0,14.0,12.0,960,540
2696,44.933,1541.0,716.0,14.0,12.0,960,540
2697,44.95,,,,,960,540
2698,44.967,1324.0,228.0,12.0,10.0,960,540
2699,44.983,,,,,960,540
2700,45.0,1273.0,238.0,11.0,10.0,960,540
2701,45.017,1257.0,240.0,11.0,10.0,960,540
2702,45.033,1243.0,241.0,11.0,10.0,960,540
2703,45.05,1233.0,240.0,11.0,10.0,960,540
2704,45.067,1229.0,239.0,11.0,10.0,960,540
2705,45.083,1226.0,237.0,11.0,10.0,960,540
2706,45.1,1224.0,235.0,11.0,10.0,960,540
2707,45.117,1223.0,234.0,11.0,10.0,960,540
2708,45.133,1220.0,233.0,11.0,10.0,960,540
2709,45.15,1214.0,232.0,11.0,10.0,960,540
2710,45.167,1210.0,231.0,11.0,10.0,960,540
2711,45.183,1206.0,229.0,11.0,10.0,960,540
2712,45.2,1204.0,228.0,11.0,10.0,960,540
2713,45.217,1204.0,227.0,11.0,10.0,960,540
2714,45.233,1204.0,226.0,11.0,10.0,960,540
2715,45.25,1204.0,225.0,11.0,10.0,960,540
2716,45.267,1204.0,224.0,11.0,10.0,960,540
2717,45.283,1203.0,223.0,11.0,10.0,960,540
2718,45.3,1203.0,222.0,11.0,10.0,960,540
2719,45.317,1202.0,221.0,11.0,10.0,960,540
2720,45.333,1201.0,219.0,11.0,10.0,960,540
2721,45.35,1200.0,219.0,11.0,10.0,960,540
2722,45.367,1198.0,219.0,11.0,10.0,960,540
2723,45.383,1191.0,226.0,11.0,10.0,960,540
2724,45.4,1181.0,238.0,11.0,10.0,960,540
2725,45.417,,,,,960,540
2726,45.433,1274.0,731.0,11.0,9.0,960,540
2727,45.45,,,,,960,540
2728,45.467,1224.0,806.0,11.0,9.0,960,540
2729,45.483,,,,,960,540
2730,45.5,1170.0,883.0,11.0,9.0,960,540
2731,45.517,,,,,960,540
2732,45.533,1124.0,938.0,11.0,10.0,960,540
2733,45.55,,,,,960,540
2734,45.567,,,,,960,540
2735,45.583,,,,,960,540
2736,45.6,,,,,960,540
2737,45.617,,,,,960,540
2738,45.633,,,,,960,540
2739,45.65,,,,,960,540
2740,45.667,,,,,960,540
2741,45.683,,,,,960,540
2742,45.7,,,,,960,540
2743,45.717,,,,,960,540
2744,45.733,,,,,960,540
2745,45.75,,,,,960,540
2746,45.767,,,,,960,540
2747,45.783,,,,,960,540
2748,45.8,,,,,960,540
2749,45.817,,,,,960,540
2750,45.833,,,,,960,540
2751,45.85,,,,,960,540
2752,45.867,,,,,960,540
2753,45.883,,,,,960,540
2754,45.9,,,,,960,540
2755,45.917,,,,,960,540
2756,45.933,,,,,960,540
2757,45.95,,,,,960,540
2758,45.967,,,,,960,540
2759,45.983,,,,,960,540
2760,46.0,,,,,960,540
2761,46.017,1052.0,936.0,10.0,11.0,960,540
2762,46.033,,,,,960,540
2763,46.05,,,,,960,540
2764,46.067,,,,,960,540
2765,46.083,,,,,960,540
2766,46.1,,,,,960,540
2767,46.117,,,,,960,540
2768,46.133,,,,,960,540
2769,46.15,,,,,960,540
2770,46.167,452.0,936.0,14.0,11.0,960,540
2771,46.183,448.0,922.0,14.0,11.0,960,540
2772,46.2,444.0,910.0,14.0,11.0,960,540
2773,46.217,441.0,905.0,14.0,11.0,960,540
2774,46.233,440.0,901.0,14.0,11.0,960,540
2775,46.25,440.0,899.0,14.0,11.0,960,540
2776,46.267,441.0,895.0,14.0,11.0,960,540
2777,46.283,442.0,893.0,14.0,11.0,960,540
2778,46.3,443.0,890.0,14.0,11.0,960,540
2779,46.317,444.0,885.0,14.0,11.0,960,540
2780,46.333,446.0,882.0,14.0,11.0,960,540
2781,46.35,451.0,877.0,14.0,11.0,960,540
2782,46.367,455.0,872.0,14.0,11.0,960,540
2783,46.383,460.0,868.0,14.0,11.0,960,540
2784,46.4,464.0,865.0,14.0,11.0,960,540
2785,46.417,465.0,863.0,14.0,11.0,960,540
2786,46.433,466.0,862.0,14.0,11.0,960,540
2787,46.45,467.0,862.0,14.0,11.0,960,540
2788,46.467,467.0,860.0,14.0,11.0,960,540
2789,46.483,468.0,860.0,14.0,11.0,960,540
2790,46.5,468.0,860.0,14.0,11.0,960,540
2791,46.517,468.0,861.0,14.0,11.0,960,540
2792,46.533,468.0,860.0,14.0,11.0,960,540
2793,46.55,467.0,860.0,14.0,11.0,960,540
2794,46.567,467.0,860.0,14.0,11.0,960,540
2795,46.583,461.0,860.0,14.0,11.0,960,540
2796,46.6,449.0,860.0,14.0,11.0,960,540
2797,46.617,,,,,960,540
2798,46.633,443.0,881.0,14.0,12.0,960,540
2799,46.65,426.0,881.0,14.0,12.0,960,540
2800,46.667,405.0,880.0,14.0,12.0,960,540
2801,46.683,393.0,879.0,14.0,12.0,960,540
2802,46.7,386.0,877.0,14.0,12.0,960,540
2803,46.717,378.0,874.0,14.0,12.0,960,540
2804,46.733,373.0,873.0,14.0,12.0,960,540
2805,46.75,370.0,872.0,14.0,12.0,960,540
2806,46.767,367.0,871.0,14.0,12.0,960,540
2807,46.783,366.0,870.0,14.0,12.0,960,540
2808,46.8,365.0,869.0,14.0,12.0,960,540
2809,46.817,365.0,869.0,14.0,12.0,960,540
2810,46.833,364.0,869.0,14.0,12.0,960,540
2811,46.85,363.0,869.0,14.0,12.0,960,540
2812,46.867,363.0,869.0,14.0,12.0,960,540
2813,46.883,363.0,868.0,14.0,12.0,960,540
2814,46.9,363.0,868.0,14.0,12.0,960,540
2815,46.917,364.0,868.0,14.0,12.0,960,540
2816,46.933,364.0,868.0,14.0,12.0,960,540
2817,46.95,367.0,867.0,14.0,12.0,960,540
2818,46.967,371.0,863.0,14.0,12.0,960,540
2819,46.983,377.0,855.0,14.0,12.0,960,540
2820,47.0,390.0,838.0,14.0,12.0,960,540
2821,47.017,402.0,823.0,14.0,12.0,960,540
2822,47.033,417.0,805.0,14.0,12.0,960,540
2823,47.05,,,,,960,540
2824,47.067,409.0,745.0,14.0,11.0,960,540
2825,47.083,417.0,731.0,14.0,11.0,960,540
2826,47.1,424.0,718.0,14.0,11.0,960,540
2827,47.117,426.0,710.0,14.0,11.0,960,540
2828,47.133,427.0,706.0,14.0,11.0,960,540
2829,47.15,427.0,701.0,14.0,11.0,960,540
2830,47.167,427.0,700.0,14.0,11.0,960,540
2831,47.183,426.0,698.0,14.0,11.0,960,540
2832,47.2,426.0,698.0,14.0,11.0,960,540
2833,47.217,425.0,697.0,14.0,11.0,960,540
2834,47.233,424.0,696.0,14.0,11.0,960,540
2835,47.25,424.0,696.0,14.0,11.0,960,540
2836,47.267,424.0,696.0,14.0,11.0,960,540
2837,47.283,424.0,696.0,14.0,11.0,960,540
2838,47.3,423.0,696.0,14.0,11.0,960,540
2839,47.317,422.0,695.0,14.0,11.0,960,540
2840,47.333,421.0,696.0,14.0,11.0,960,540
2841,47.35,421.0,696.0,14.0,11.0,960,540
2842,47.367,419.0,695.0,14.0,11.0,960,540
2843,47.383,418.0,694.0,14.0,11.0,960,540
2844,47.4,418.0,693.0,14.0,11.0,960,540
2845,47.417,418.0,693.0,14.0,11.0,960,540
2846,47.433,417.0,691.0,14.0,11.0,960,540
2847,47.45,416.0,683.0,14.0,11.0,960,540
2848,47.467,414.0,679.0,14.0,11.0,960,540
2849,47.483,412.0,675.0,14.0,11.0,960,540
2850,47.5,409.0,664.0,14.0,11.0,960,540
2851,47.517,409.0,659.0,14.0,11.0,960,540
2852,47.533,408.0,651.0,14.0,11.0,960,540
2853,47.55,407.0,646.0,14.0,11.0,960,540
2854,47.567,407.0,643.0,14.0,11.0,960,540
2855,47.583,405.0,639.0,14.0,11.0,960,540
2856,47.6,403.0,637.0,14.0,11.0,960,540
2857,47.617,402.0,637.0,14.0,11.0,960,540
2858,47.633,401.0,635.0,14.0,11.0,960,540
2859,47.65,401.0,635.0,14.0,11.0,960,540
2860,47.667,401.0,635.0,14.0,11.0,960,540
2861,47.683,400.0,634.0,14.0,11.0,960,540
2862,47.7,399.0,635.0,14.0,11.0,960,540
2863,47.717,398.0,634.0,14.0,11.0,960,540
2864,47.733,398.0,635.0,14.0,11.0,960,540
2865,47.75,398.0,635.0,14.0,11.0,960,540
2866,47.767,398.0,634.0,14.0,11.0,960,540
2867,47.783,398.0,635.0,14.0,11.0,960,540
2868,47.8,398.0,635.0,14.0,11.0,960,540
2869,47.817,398.0,635.0,14.0,11.0,960,540
2870,47.833,399.0,635.0,14.0,11.0,960,540
2871,47.85,404.0,636.0,14.0,11.0,960,540
2872,47.867,416.0,635.0,14.0,11.0,960,540
2873,47.883,,,,,960,540
2874,47.9,486.0,647.0,10.0,10.0,960,540
2875,47.917,466.0,642.0,10.0,10.0,960,540
2876,47.933,,,,,960,540
2877,47.95,482.0,622.0,11.0,10.0,960,540
2878,47.967,485.0,622.0,11.0,10.0,960,540
2879,47.983,487.0,623.0,11.0,10.0,960,540
2880,48.0,488.0,623.0,11.0,10.0,960,540
2881,48.017,488.0,622.0,11.0,10.0,960,540
2882,48.033,491.0,621.0,11.0,10.0,960,540
2883,48.05,491.0,621.0,11.0,10.0,960,540
2884,48.067,492.0,620.0,11.0,10.0,960,540
2885,48.083,496.0,618.0,11.0,10.0,960,540
2886,48.1,498.0,617.0,11.0,10.0,960,540
2887,48.117,502.0,616.0,11.0,10.0,960,540
2888,48.133,502.0,616.0,11.0,10.0,960,540
2889,48.15,503.0,616.0,11.0,10.0,960,540
2890,48.167,504.0,617.0,11.0,10.0,960,540
2891,48.183,505.0,616.0,11.0,10.0,960,540
2892,48.2,509.0,615.0,11.0,10.0,960,540
2893,48.217,512.0,613.0,11.0,10.0,960,540
2894,48.233,516.0,613.0,11.0,10.0,960,540
2895,48.25,524.0,613.0,11.0,10.0,960,540
2896,48.267,,,,,960,540
2897,48.283,386.0,642.0,12.0,10.0,960,540
2898,48.3,400.0,639.0,12.0,10.0,960,540
2899,48.317,416.0,636.0,12.0,10.0,960,540
2900,48.333,420.0,635.0,12.0,10.0,960,540
2901,48.35,423.0,636.0,12.0,10.0,960,540
2902,48.367,423.0,636.0,12.0,10.0,960,540
2903,48.383,424.0,637.0,12.0,10.0,960,540
2904,48.4,424.0,638.0,12.0,10.0,960,540
2905,48.417,426.0,637.0,12.0,10.0,960,540
2906,48.433,428.0,637.0,12.0,10.0,960,540
2907,48.45,432.0,637.0,12.0,10.0,960,540
2908,48.467,437.0,636.0,12.0,10.0,960,540
2909,48.483,444.0,636.0,12.0,10.0,960,540
2910,48.5,447.0,635.0,12.0,10.0,960,540
2911,48.517,452.0,635.0,12.0,10.0,960,540
2912,48.533,453.0,635.0,12.0,10.0,960,540
2913,48.55,453.0,635.0,12.0,10.0,960,540
2914,48.567,454.0,635.0,12.0,10.0,960,540
2915,48.583,454.0,635.0,12.0,10.0,960,540
2916,48.6,454.0,636.0,12.0,10.0,960,540
2917,48.617,454.0,636.0,12.0,10.0,960,540
2918,48.633,454.0,636.0,12.0,10.0,960,540
2919,48.65,455.0,635.0,12.0,10.0,960,540
2920,48.667,463.0,631.0,12.0,10.0,960,540
2921,48.683,,,,,960,540
2922,48.7,871.0,278.0,10.0,10.0,960,540
2923,48.717,,,,,960,540
2924,48.733,973.0,254.0,11.0,10.0,960,540
2925,48.75,,,,,960,540
2926,48.767,1047.0,243.0,11.0,10.0,960,540
2927,48.783,,,,,960,540
2928,48.8,1128.0,238.0,10.0,9.0,960,540
2929,48.817,1140.0,237.0,10.0,9.0,960,540
2930,48.833,,,,,960,540
2931,48.85,1170.0,239.0,11.0,11.0,960,540
2932,48.867,1171.0,238.0,11.0,11.0,960,540
2933,48.883,1170.0,239.0,11.0,11.0,960,540
2934,48.9,1171.0,238.0,11.0,11.0,960,540
2935,48.917,1169.0,238.0,11.0,11.0,960,540
2936,48.933,1169.0,239.0,11.0,11.0,960,540
2937,48.95,1169.0,240.0,11.0,11.0,960,540
2938,48.967,1168.0,239.0,11.0,11.0,960,540
2939,48.983,1168.0,240.0,11.0,11.0,960,540
2940,49.0,1168.0,240.0,11.0,11.0,960,540
2941,49.017,1168.0,240.0,11.0,11.0,960,540
2942,49.033,1168.0,240.0,11.0,11.0,960,540
2943,49.05,1168.0,240.0,11.0,11.0,960,540
2944,49.067,1168.0,239.0,11.0,11.0,960,540
2945,49.083,1168.0,240.0,11.0,11.0,960,540
2946,49.1,1168.0,240.0,11.0,11.0,960,540
2947,49.117,1169.0,239.0,11.0,11.0,960,540
2948,49.133,1168.0,239.0,11.0,11.0,960,540
2949,49.15,1168.0,239.0,11.0,11.0,960,540
2950,49.167,1169.0,241.0,11.0,11.0,960,540
2951,49.183,1173.0,244.0,11.0,11.0,960,540
2952,49.2,1178.0,248.0,11.0,11.0,960,540
2953,49.217,1181.0,251.0,11.0,11.0,960,540
2954,49.233,1185.0,255.0,11.0,11.0,960,540
2955,49.25,1187.0,256.0,11.0,11.0,960,540
2956,49.267,1187.0,257.0,11.0,11.0,960,540
2957,49.283,1187.0,258.0,11.0,11.0,960,540
2958,49.3,1187.0,257.0,11.0,11.0,960,540
2959,49.317,1187.0,258.0,11.0,11.0,960,540
2960,49.333,1188.0,259.0,11.0,11.0,960,540
2961,49.35,1187.0,259.0,11.0,11.0,960,540
2962,49.367,1187.0,259.0,11.0,11.0,960,540
2963,49.383,1187.0,259.0,11.0,11.0,960,540
2964,49.4,1188.0,259.0,11.0,11.0,960,540
2965,49.417,1187.0,260.0,11.0,11.0,960,540
2966,49.433,1187.0,259.0,11.0,11.0,960,540
2967,49.45,1186.0,257.0,11.0,11.0,960,540
2968,49.467,1182.0,253.0,11.0,11.0,960,540
2969,49.483,1179.0,249.0,11.0,11.0,960,540
2970,49.5,1175.0,246.0,11.0,11.0,960,540
2971,49.517,1168.0,239.0,11.0,11.0,960,540
2972,49.533,1165.0,237.0,11.0,11.0,960,540
2973,49.55,1161.0,237.0,11.0,11.0,960,540
2974,49.567,1161.0,236.0,11.0,11.0,960,540
2975,49.583,1161.0,236.0,11.0,11.0,960,540
2976,49.6,1161.0,237.0,11.0,11.0,960,540
2977,49.617,1162.0,236.0,11.0,11.0,960,540
2978,49.633,1161.0,236.0,11.0,11.0,960,540
2979,49.65,1162.0,236.0,11.0,11.0,960,540
2980,49.667,1162.0,236.0,11.0,11.0,960,540
2981,49.683,1162.0,236.0,11.0,11.0,960,540
2982,49.7,1162.0,236.0,11.0,11.0,960,540
2983,49.717,1163.0,236.0,11.0,11.0,960,540
2984,49.733,1163.0,237.0,11.0,11.0,960,540
2985,49.75,1164.0,236.0,11.0,11.0,960,540
2986,49.767,1165.0,237.0,11.0,11.0,960,540
2987,49.783,1166.0,237.0,11.0,11.0,960,540
2988,49.8,1168.0,236.0,11.0,11.0,960,540
2989,49.817,1173.0,237.0,11.0,11.0,960,540
2990,49.833,1178.0,237.0,11.0,11.0,960,540
2991,49.85,1190.0,239.0,11.0,11.0,960,540
2992,49.867,1202.0,243.0,11.0,11.0,960,540
2993,49.883,1215.0,248.0,11.0,11.0,960,540
2994,49.9,,,,,960,540
2995,49.917,916.0,208.0,10.0,9.0,960,540
2996,49.933,930.0,210.0,10.0,9.0,960,540
2997,49.95,940.0,211.0,10.0,9.0,960,540
2998,49.967,945.0,211.0,10.0,9.0,960,540
2999,49.983,955.0,214.0,10.0,9.0,960,540
3000,50.0,959.0,214.0,10.0,9.0,960,540
3001,50.017,962.0,214.0,10.0,9.0,960,540
3002,50.033,965.0,216.0,10.0,9.0,960,540
3003,50.05,966.0,217.0,10.0,9.0,960,540
3004,50.067,970.0,219.0,10.0,9.0,960,540
3005,50.083,976.0,219.0,10.0,9.0,960,540
3006,50.1,980.0,220.0,10.0,9.0,960,540
3007,50.117,984.0,220.0,10.0,9.0,960,540
3008,50.133,989.0,221.0,10.0,9.0,960,540
